name,price,rating,nb_ratings,link,scrape_date
"Ulefone Smartphone Pas Cher 4G, 8Go+64Go Android 12 Note 14 Ecran Waterdrop 6,52"" Caméras13MP, 4500mAh Face ID,OTG,5G WiFi/Volte/GPS / 2Ans Garantie Telephone Portable Pas Cher(Violet)",99.99,4.2,219,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo0MjYwMDA4MzIxMjc0NjAwOjE2OTI4NjY0NTE6c3BfYnRmOjMwMDAzMTQwOTg2NDMzMjo6MDo6&url=%2FUlefone-Smartphone-Note-14-Cam%25C3%25A9ras13MP%2Fdp%2FB0BHQX2GNC%2Fref%3Dsr_1_55_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866451%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-55-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:40:59
"Ulefone ARMOR 21 Android 13 Smartphone Incassable, Infinite Halo, 122dB Haut-Parleur, 9600mAh Batterie, 64MP+24MP Caméra, 16Go+256Go, 6,58"" FHD+120Hz, Téléphone Étanche IP68,Port pour 3 Cartes NFC GPS",329.99,5.0,10,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo0MjYwMDA4MzIxMjc0NjAwOjE2OTI4NjY0NTE6c3BfYnRmOjMwMDAwNjY4ODc4NDMzMjo6MDo6&url=%2FUlefone-ARMOR-21-Smartphone-Haut-Parleur%2Fdp%2FB0C5ZNHJGC%2Fref%3Dsr_1_56_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866451%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-56-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:40:59
"OUKITEL WP23 Téléphone Incassable, Android 13, 7Go RAM+64 Go ROM/SD 1TO, Batterie 10600mAh, Écran 6.517"" HD+, Telephone Portable Incassable 4G, Caméra 13MP, Dual SIM/NFC/Fingerprint/Face ID/GPS, Noir",159.99,4.1,209,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo0MjYwMDA4MzIxMjc0NjAwOjE2OTI4NjY0NTE6c3BfYnRmOjIwMTU4MjUwMDc3MTk4OjowOjo&url=%2FOUKITEL-WP23-T%25C3%25A9l%25C3%25A9phone-Incassable-Fingerprint%2Fdp%2FB0C1SJ9LGX%2Fref%3Dsr_1_57_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866451%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-57-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:40:59
"Ulefone Android 13 Téléphone Incassable Armor X11, Batterie 8150mAh, Emplacement pour 3 Cartes, Caméra sous-Marine 16MP, Helio A22 8Go+32Go, 5,45"" Smartphone Etanche IP68, Dual SIM, Dual SIM NFC",148.9,5.0,1,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo0MjYwMDA4MzIxMjc0NjAwOjE2OTI4NjY0NTE6c3BfYnRmOjMwMDAwMDQ2NTg0ODIzMjo6MDo6&url=%2FUlefone-Incassable-X11-Emplacement-sous-Marine%2Fdp%2FB0C5ZJRSWM%2Fref%3Dsr_1_58_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866451%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:40:59
"OSCAL Telephone Portable(2023), C30 Smartphone Pas Cher, 7GO RAM+256Go ROM Extensible, Téléphone Portable avec 6,5"" HD+ Écran, Caméras 12+5MP, Batterie 5080 mAh, Android 12,Face ID/OTG",79.41,4.6,80,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo0MjYwMDA4MzIxMjc0NjAwOjE2OTI4NjY0NTE6c3BfYnRmOjMwMDAzMTM3MzQ2MjkzMjo6MDo6&url=%2FOSCAL-Telephone-C30-Smartphone-Extensible%2Fdp%2FB0BZTYRLZ5%2Fref%3Dsr_1_59_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866451%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:40:59
"OSCAL Telephone Portable (8Go+128Go), Android 12 Smartphone Débloqués, 6.5"" 90Hz Écran,50MP Caméra, 4G Dual SIM Telephone Portable Pas Cher,18W Rapide Charge 5180mAh Batterie, OTG/GPS",119.99,3.7,83,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo0MjYwMDA4MzIxMjc0NjAwOjE2OTI4NjY0NTE6c3BfYnRmOjIwMTU3Mzc2MjU3NTk4OjowOjo&url=%2FOSCAL-Telephone-Portable-Smartphone-D%25C3%25A9bloqu%25C3%25A9s%2Fdp%2FB0BR3NRDTS%2Fref%3Dsr_1_60_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866451%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:40:59
"MOONTERGEER I14 Pro Max Téléphone Portable 4GB + 64GB, écran 7.3"", Smartphone Android 10, téléphone Mobile 50MP+108MP, 8000 mAh (Color : Purple)",106.0,2.0,1,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyMDUxOTA2OTg5MDk3NjAwOjE2OTI4NjY0NjI6c3BfYXRmX25leHQ6MzAwMDE2MjE2ODA0NjMyOjowOjo&url=%2FMOONTERGEER-T%25C3%25A9l%25C3%25A9phone-Portable-Smartphone-t%25C3%25A9l%25C3%25A9phone%2Fdp%2FB0CBPSBZHF%2Fref%3Dsr_1_49_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866462%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2023-08-24 10:41:03
"Ulefone Smartphone Pas Cher, Note 6 Android 11 6,1Pouce 32Go+1Go 128 Go Extensible 3300mAh Face ID 5MP Caméra 3G Telephone Portable Debloque Pas Cher Double Nano SIM 2Ans Garantie (Vert)",79.99,3.7,1795,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyMDUxOTA2OTg5MDk3NjAwOjE2OTI4NjY0NjI6c3BfYXRmX25leHQ6MzAwMDMxNDA5ODYzODMyOjowOjo&url=%2FUlefone-Smartphone-Note-Extensible-Telephone%2Fdp%2FB0BCJTV42Q%2Fref%3Dsr_1_50_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866462%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2023-08-24 10:41:03
"Ulefone Smartphone Pas Cher 4G, 8Go+64Go Android 12 Note 14 Ecran Waterdrop 6,52"" Caméras13MP, 4500mAh Face ID,OTG,Volte/GPS / 2Ans Garantie Telephone Portable Pas Cher(Vert)",99.99,4.2,219,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyMDUxOTA2OTg5MDk3NjAwOjE2OTI4NjY0NjI6c3BfYXRmX25leHQ6MzAwMDMxNDA5ODY0MjMyOjowOjo&url=%2FUlefone-Smartphone-Note-14-Cam%25C3%25A9ras13MP%2Fdp%2FB0BHQSZMWF%2Fref%3Dsr_1_51_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866462%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-51-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2023-08-24 10:41:03
"OSCAL Telephone Portable(2023), C30 Smartphone Pas Cher, 7GO RAM+256Go ROM Extensible, Téléphone Portable avec 6,5"" HD+ Écran, Caméras 12+5MP, Batterie 5080 mAh, Android 12,Face ID/OTG",79.41,4.6,80,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyMDUxOTA2OTg5MDk3NjAwOjE2OTI4NjY0NjI6c3BfYXRmX25leHQ6MzAwMDMxMzczNDYzMDMyOjowOjo&url=%2FOSCAL-Telephone-C30-Smartphone-Extensible%2Fdp%2FB0BZV2LKQX%2Fref%3Dsr_1_52_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866462%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-52-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2023-08-24 10:41:03
Apple iPhone 11 Pro 64Go Or (Reconditionné),404.99,3.8,223,https://www.amazon.fr/Apple-iPhone-Pro-64GB-Reconditionn%C3%A9/dp/B082DJXKHG/ref=sr_1_53?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-53,2023-08-24 10:41:03
"ESR Coque Magnétique pour iPhone 14/iPhone 13, Compatible avec MagSafe, Hybrid Coque pour iPhone 14/13 avec HaloLock, Protection Antichoc Militaire, Dos Anti Rayures, Transparent",17.99,4.6,13350,https://www.amazon.fr/ESR-Compatible-Magn%C3%A9tique-Choc-R%C3%A9sistible-Transparent/dp/B099JVC9HL/ref=sr_1_54_mod_primary_new?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=iphone+14%2Caps%2C74&sr=8-54,2023-08-24 10:41:03
"Apple iPhone 13, 128GB, Nuit - Débloqué (Reconditionné)",629.0,3.9,93,https://www.amazon.fr/Apple-iPhone-13-128-Reconditionn%C3%A9/dp/B09MGFJK73/ref=sr_1_55?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-55,2023-08-24 10:41:03
"Apple iPhone 13 Pro, 128GB, Vert Alpin - (Reconditionné)",835.0,4.7,30,https://www.amazon.fr/Apple-iPhone-128GB-Vert-Alpin/dp/B0BBPFDTNZ/ref=sr_1_56?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-56,2023-08-24 10:41:04
"Smartphone I14 Pro Max pour Android 11, écran UHD 6,1 Pouces, 4G RAM 32 Go ROM, Téléphone Portable Double Carte SIM 3G, Déverrouillage du Visage avec Appareil Photo 16MP, Or",70.36,1.0,4,https://www.amazon.fr/Smartphone-T%C3%A9l%C3%A9phone-Portable-D%C3%A9verrouillage-Appareil/dp/B0BVBN4VFW/ref=sr_1_57?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-57,2023-08-24 10:41:04
Apple iPhone 11 Pro 64Go Gris Sidéral (Reconditionné),418.0,4.5,5679,https://www.amazon.fr/Apple-iPhone-64GB-Sid%C3%A9ral-Reconditionn%C3%A9/dp/B082DK7PK2/ref=sr_1_58?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-58,2023-08-24 10:41:04
Apple iPhone 12 (128 Go) - Bleu,805.0,4.6,8615,https://www.amazon.fr/Apple-iPhone-Double-Bleu-Pixels/dp/B08L5W6XL6/ref=sr_1_49?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-49,2023-08-24 10:41:04
"Apple iPhone 12 mini, 64Go, Bleu - (Reconditionné)",375.0,3.7,2472,https://www.amazon.fr/Apple-iPhone-mini-64Go-Bleu/dp/B08PCD1417/ref=sr_1_50?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-50,2023-08-24 10:41:04
Apple iPhone 13 (512 Go) - Lumière stellaire,909.99,4.5,21,https://www.amazon.fr/Apple-iPhone-13-512-Go-Lumi%C3%A8re-stellaire/dp/B09G91BF37/ref=sr_1_51?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-51,2023-08-24 10:41:04
Apple iPhone 8 64Go Or (Reconditionné),169.0,4.1,21892,https://www.amazon.fr/Apple-iPhone-64-Reconditionn%C3%A9-Certifi%C3%A9/dp/B0798FPYHQ/ref=sr_1_52?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-52,2023-08-24 10:41:04
Samsung Galaxy A14 4G 64GB Black,154.9,4.2,443,https://www.amazon.fr/Samsung-Galaxy-A14-64GB-Black/dp/B0BYWB6R4N/ref=sr_1_53_mod_primary_new?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=iphone+14%2Caps%2C74&sr=8-53,2023-08-24 10:41:04
Apple iPhone 13 (256 Go) - (Product) Red,909.0,4.5,182,https://www.amazon.fr/Apple-iPhone-13-256-Go-Product-Red/dp/B09G9G128R/ref=sr_1_54?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-54,2023-08-24 10:41:04
"Telephone Portable pas Cher 4G, i14Pro Max Smartphone pas Cher Android 11(Écran 6,1 Pouces HD, 4Go RAM + 64Go ROM, Double Caméra 8MP + 16MP, Double SIM, 4000mAh) 3 Slots Smartphone Android (Le Noir)",103.78,3.0,1,https://www.amazon.fr/Telephone-Portable-Smartphone-Android-4000mAh/dp/B0B6G2TQ6Y/ref=sr_1_55?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-55,2023-08-24 10:41:04
"Téléphone Portable 3G 6,1 Pouces, Smartphone Pas Cher I14 Pro Max, 1 Go de RAM 8 Go de ROM, Appareil Photo 2 MP + 5 MP, Face ID, pour Android 6.0, 4000 MAh, Bluetooth WIFI FM, Dual SIM (Or)(EU)",64.65,,,https://www.amazon.fr/T%C3%A9l%C3%A9phone-Portable-Smartphone-Appareil-Bluetooth/dp/B0BHXCZR33/ref=sr_1_56?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-56,2023-08-24 10:41:04
"DOOGEE X97 Pro(2023) Telephone Portable, 4GB+64GB Smartphone Pas Cher, Android 12 256GB(SD), 4200mAh Batterie, 6,0"" HD+ Smartphone debloqué 4G Double SIM, Double caméra 12MP, NFC/OTG/5G WiFi - Blue",79.99,4.2,449,https://www.amazon.fr/T%C3%A9l%C3%A9phone-Portable-DOOGEE-Support%C3%A9-Smartphone/dp/B0B428PF9H/ref=sr_1_57?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-57,2023-08-24 10:41:04
"Samsung Galaxy A13, Téléphone mobile 4G 64Go Noir, Carte SIM non incluse, smartphone Android, Version FR",161.88,4.4,1922,https://www.amazon.fr/Samsung-T%C3%A9l%C3%A9phone-Incluse-Smartphone-Android/dp/B09TPYW9C1/ref=sr_1_58?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-58,2023-08-24 10:41:04
"Samsung Galaxy A23, Téléphone Mobile 5G 128Go Noir, Carte SIM Non Incluse, Smartphone Android, Version FR",249.0,4.5,178,https://www.amazon.fr/Samsung-T%C3%A9l%C3%A9phone-Incluse-Smartphone-Android/dp/B0BVMJTV6R/ref=sr_1_59?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-59,2023-08-24 10:41:05
OUKITEL K16 Mini Smartphone 3.5 Pouces Android 13 Caméras 48MP+8MP 14GO(8+6) GO+128GO étendu 1TB téléphone 3050mAh Batterie Octa-Core 4G Double Style Entreprise de téléphone SIM Face ID/OTG/NFC Noir,199.99,4.2,18,https://www.amazon.fr/OUKITEL-K16-Smartphone-t%C3%A9l%C3%A9phone-Entreprise/dp/B0CB8LR18S/ref=sr_1_60?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-60,2023-08-24 10:41:05
"Apple iPhone 11, 64Go, (Product) Red (Reconditionné)",334.0,3.9,1205,https://www.amazon.fr/Apple-iPhone-11-Rouge-Reconditionn%C3%A9/dp/B082DN7RVM/ref=sr_1_61?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-61,2023-08-24 10:41:05
Apple iPhone 11 Pro 256Go Vert Nuit (Reconditionné),539.0,4.1,1378,https://www.amazon.fr/Apple-iPhone-256GB-Vert-Reconditionn%C3%A9/dp/B082DJNRLD/ref=sr_1_62?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-62,2023-08-24 10:41:05
Apple iPhone 12 Pro Max (128 GB) - Graphit,,4.7,333,https://www.amazon.fr/Apple-iPhone-Double-Graphite-Pixels/dp/B08L5VPW4P/ref=sr_1_63?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-63,2023-08-24 10:41:05
"Ulefone Android 13 Téléphone Note 16 Pro, Jusqu'à 16Go RAM+128Go ROM, 8MP+50MP, Smartphone Double SIM Débloqué, 6,52'' Ecran HD+,Batterie 4400mAh,Empreinte Digitale+Reconnaissance Faciale GPS Noir",137.17,4.4,78,https://www.amazon.fr/Ulefone-T%C3%A9l%C3%A9phone-16-Smartphone-Reconnaissance/dp/B0C3QZ9S4Q/ref=sr_1_64?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-64,2023-08-24 10:41:05
Apple iPhone XS Max 64Go - Gris Sidéral - Débloqué (Reconditionné),309.0,3.9,1787,https://www.amazon.fr/Apple-iPhone-XS-Gris-Sid%C3%A9ral-Reconditionn%C3%A9/dp/B07N9L1DXF/ref=sr_1_65?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-65,2023-08-24 10:41:05
Samsung Sam Galaxy A14 EU-64-4-4G-bk Galaxy A14 64/4GB Black,138.12,4.3,383,https://www.amazon.fr/Samsung-Sam-Galaxy-EU-64-4-4G-bk-Black/dp/B0BWS8CVVH/ref=sr_1_66?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-66,2023-08-24 10:41:05
"CUBOT P80 Telephone Portable (2023), Android 13 Smartphone, 16Go+256Go/1To, 6.58"" FHD+ Écran, 48MP+24MP Trois Caméras, 5200mAh Batterie, MT8788 Octa Core, Dual SIM 4G, Fingerprint/NFC/OTG",189.99,4.4,780,https://www.amazon.fr/CUBOT-Telephone-Portable-Smartphone-Fingerprint/dp/B0BZ864H3L/ref=sr_1_67?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-67,2023-08-24 10:41:05
"Bewinner Smartphone Débloqué I14 Pro Max 4G, Grand écran de 6,7 Pouces, Téléphone Portable à Déverrouillage Facial 4 Go 128 Go pour Android 12.0, Double Caméra 16MP 8MP, Double Emplacement(Le Noir)",117.74,3.1,8,https://www.amazon.fr/Bewinner-Smartphone-T%C3%A9l%C3%A9phone-D%C3%A9verrouillage-Emplacement/dp/B0BJF1GT72/ref=sr_1_68?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-68,2023-08-24 10:41:05
"Samsung Galaxy S23+ Smartphone Android 5G, 256 Go, Chargeur Secteur Rapide 25W Inclus [Exclusivité Amazon], Smartphone déverrouillé, Lavande, Version FR",1096.0,4.6,26,https://www.amazon.fr/Samsung-Smartphone-Chargeur-Exclusivit%C3%A9-d%C3%A9verrouill%C3%A9/dp/B0BQWBBCF1/ref=sr_1_69?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-69,2023-08-24 10:41:05
"Ulefone Note 14 Smartphone Pas Cher, Android 12 8Go+64Go-128Go Extensible Batterie 4500mAh, 6.52 Pouces HD+ et Caméra 13MP+5MP, 3 Slots/WiFi/Face ID/Dual SIM 4G Téléphones Portables Débloqués-Noir",99.99,3.9,64,https://www.amazon.fr/Ulefone-Note-14-Smartphone-D%C3%A9bloqu%C3%A9s-Noir/dp/B0BN53L2WY/ref=sr_1_70?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-70,2023-08-24 10:41:05
"Apple iPhone 13 Mini, 256Go, Bleu - (Reconditionné)",639.0,5.0,1,https://www.amazon.fr/Apple-iPhone-Mini-256Go-Bleu/dp/B09MJSCCCW/ref=sr_1_71?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-71,2023-08-24 10:41:06
Apple iPhone 13 (256 Go) - Lumière stellaire,913.0,4.6,110,https://www.amazon.fr/Apple-iPhone-13-256-Go-Lumi%C3%A8re-stellaire/dp/B09G91SS9V/ref=sr_1_72?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-72,2023-08-24 10:41:06
"Apple iPhone 13 Mini, 128Go, Bleu - (Reconditionné)",625.0,3.8,6,https://www.amazon.fr/Apple-iPhone-Mini-128Go-Bleu/dp/B09MJV1Z9S/ref=sr_1_73?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-73,2023-08-24 10:41:06
Apple 2022 iPhone SE (64 Go) - Minuit (3ᵉ génération),509.0,4.4,1110,https://www.amazon.fr/2022-Apple-iPhone-SE-g%C3%A9n%C3%A9ration/dp/B09V492SGL/ref=sr_1_74?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-74,2023-08-24 10:41:06
Apple iPhone 13 (512 Go) - Rose,1087.04,4.9,20,https://www.amazon.fr/Apple-MLQE3ZD-A-iPhone-13-512-Go/dp/B09G98RXFY/ref=sr_1_75?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-75,2023-08-24 10:41:06
"Bewinner Smartphone Débloqué I14 Pro Max 4G, Grand écran de 6,7 Pouces, Téléphone Portable à Déverrouillage Facial 4 Go 128 Go pour Android 12.0, Double Caméra 16MP 8MP, Double Emplacement SIM,(Or)",132.69,2.2,9,https://www.amazon.fr/Bewinner-Smartphone-T%C3%A9l%C3%A9phone-D%C3%A9verrouillage-Emplacement/dp/B0BJDZHNW4/ref=sr_1_76?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-76,2023-08-24 10:41:06
"Apple iPhone XR, 64Go, Noir (Reconditionné)",299.0,4.1,2119,https://www.amazon.fr/Apple-Iphone-XR-Noir-Reconditionn%C3%A9/dp/B07N9FFY52/ref=sr_1_77?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-77,2023-08-24 10:41:06
